dataset,num,iter,time
cifar10,24,4,7.169957876205444
cifar10,25,0,7.06827449798584
cifar10,25,1,7.0538623332977295
cifar10,25,2,6.969531536102295
cifar10,25,3,7.5862321853637695
cifar10,25,4,7.64329719543457
cifar10,26,0,5.166020393371582
cifar10,26,1,5.2380735874176025
cifar10,26,2,5.1617467403411865
cifar10,26,3,5.429004192352295
cifar10,26,4,5.578089714050293
cifar10,27,0,5.339484453201294
cifar10,27,1,5.296409845352173
cifar10,27,2,5.430983781814575
cifar10,27,3,5.2316296100616455
cifar10,27,4,5.283283710479736
cifar10,28,0,5.330523729324341
cifar10,28,1,5.326197862625122
cifar10,28,2,5.671167850494385
cifar10,28,3,5.230778932571411
cifar10,28,4,5.262352228164673
cifar10,29,0,7.041434288024902
cifar10,29,1,7.05126690864563
cifar10,29,2,7.581881523132324
cifar10,29,3,7.307296514511108
cifar10,29,4,7.164252758026123
cifar10,30,0,6.164522647857666
cifar10,30,1,6.038290500640869
cifar10,30,2,6.561354637145996
cifar10,30,3,6.025655031204224
cifar10,30,4,6.009159803390503
cifar10,31,0,6.427692174911499
cifar10,31,1,6.56410813331604
cifar10,31,2,7.047867059707642
cifar10,31,3,7.010284900665283
cifar10,31,4,6.825883150100708
cifar10,32,0,5.0769312381744385
cifar10,32,1,5.070557117462158
cifar10,32,2,5.056055307388306
cifar10,32,3,5.228471279144287
cifar10,32,4,5.496841192245483
cifar10,33,0,5.548560619354248
cifar10,33,1,5.679321765899658
cifar10,33,2,5.318750858306885
cifar10,33,3,5.816352844238281
cifar10,33,4,5.48766827583313
cifar10,34,0,5.486546754837036
cifar10,34,1,5.406287431716919
cifar10,34,2,5.290090322494507
cifar10,34,3,5.864773750305176
cifar10,34,4,5.605478525161743
